,date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,year,month,week,weekday,station,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed
4277,2009-07-24,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,50,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4278,2009-07-24,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,14,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4279,2009-07-24,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4280,2009-07-24,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX SALINARIUS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4281,2009-07-24,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4282,2009-07-24,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,17,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4283,2009-07-24,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,8,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4284,2009-07-24,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,11,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4285,2009-07-24,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,38,1,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4286,2009-07-24,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,20,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4287,2009-07-24,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,1,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4288,2009-07-24,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX TERRITANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,3,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4289,2009-07-24,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,7,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4290,2009-07-24,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4291,2009-07-24,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,1,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4292,2009-07-24,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,7,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4293,2009-07-24,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,6,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4294,2009-07-24,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,2,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4295,2009-07-24,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,7,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4296,2009-07-24,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,2,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4297,2009-07-24,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,3,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4298,2009-07-24,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,1,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4299,2009-07-24,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,3,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4300,2009-07-24,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,23,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4301,2009-07-24,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,1,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4302,2009-07-24,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,2,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4303,2009-07-24,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,9,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4304,2009-07-24,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,7,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4305,2009-07-24,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,21,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4306,2009-07-24,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4307,2009-07-24,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,6,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4308,2009-07-24,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4309,2009-07-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,3,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4310,2009-07-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4311,2009-07-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4312,2009-07-24,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4313,2009-07-24,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,25,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4314,2009-07-24,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,10,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4315,2009-07-24,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,1,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4316,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,50,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4317,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,31,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4318,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,49,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4319,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,7,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4320,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,9,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4321,2009-07-24,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,2,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4322,2009-07-24,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,7,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4323,2009-07-24,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,10,0,2009,7,30,5,2,83,62,73.0,60,65.0,0.0,8.0,04:37:00,19:19:00,"['TSRA', 'RA']",0.19,29.14,29.82,8.7,23,9.6
4324,2009-07-27,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,12,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4325,2009-07-27,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,3,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4326,2009-07-27,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,2,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4327,2009-07-27,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,5,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4328,2009-07-27,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,4,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4329,2009-07-27,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,1,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4330,2009-07-27,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,1,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4331,2009-07-27,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,5,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4332,2009-07-27,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,35,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4333,2009-07-27,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,16,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4334,2009-07-27,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4335,2009-07-27,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4336,2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,49,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4337,2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,50,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4338,2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,11,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4339,2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,6,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4340,2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,50,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4341,2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,37,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4342,2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,36,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4343,2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,6,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4344,2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,5,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4345,2009-07-27,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,12,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4346,2009-07-27,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,4,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4347,2009-07-27,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,3,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4348,2009-07-27,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,12,1,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4349,2009-07-27,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,8,1,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4350,2009-07-27,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,11,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4351,2009-07-27,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
4352,2009-07-27,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,43,0,2009,7,31,1,2,84,66,75.0,61,67.0,0.0,10.0,04:40:00,19:17:00,['RA'],0.03,29.21,29.85,9.2,23,9.6
